INFO:random-gd-1031:trial:      0 / 100_000  |  f_evals:       2_679 / 50_000_000  |  f_min: 1.112488e-09
INFO:random-gd-1031:trial:    701 / 100_000  |  f_evals:   1_397_678 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    702 / 100_000  |  f_evals:   1_399_749 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    703 / 100_000  |  f_evals:   1_400_148 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    704 / 100_000  |  f_evals:   1_403_283 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    705 / 100_000  |  f_evals:   1_403_663 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    706 / 100_000  |  f_evals:   1_404_062 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    707 / 100_000  |  f_evals:   1_404_746 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    708 / 100_000  |  f_evals:   1_405_468 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    709 / 100_000  |  f_evals:   1_406_095 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    710 / 100_000  |  f_evals:   1_414_759 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    711 / 100_000  |  f_evals:   1_417_913 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    712 / 100_000  |  f_evals:   1_424_715 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    713 / 100_000  |  f_evals:   1_425_722 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    714 / 100_000  |  f_evals:   1_426_710 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    715 / 100_000  |  f_evals:   1_427_603 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    716 / 100_000  |  f_evals:   1_428_515 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    717 / 100_000  |  f_evals:   1_430_016 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    718 / 100_000  |  f_evals:   1_433_645 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    719 / 100_000  |  f_evals:   1_434_044 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    720 / 100_000  |  f_evals:   1_434_766 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    721 / 100_000  |  f_evals:   1_435_735 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    722 / 100_000  |  f_evals:   1_436_685 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    723 / 100_000  |  f_evals:   1_451_714 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    724 / 100_000  |  f_evals:   1_452_303 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    725 / 100_000  |  f_evals:   1_452_968 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    726 / 100_000  |  f_evals:   1_453_994 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    727 / 100_000  |  f_evals:   1_454_602 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    728 / 100_000  |  f_evals:   1_455_001 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    729 / 100_000  |  f_evals:   1_457_870 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    730 / 100_000  |  f_evals:   1_458_478 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    731 / 100_000  |  f_evals:   1_459_542 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    732 / 100_000  |  f_evals:   1_461_233 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    733 / 100_000  |  f_evals:   1_462_506 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    734 / 100_000  |  f_evals:   1_462_962 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    735 / 100_000  |  f_evals:   1_463_988 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    736 / 100_000  |  f_evals:   1_467_902 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    737 / 100_000  |  f_evals:   1_468_814 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    738 / 100_000  |  f_evals:   1_470_125 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    739 / 100_000  |  f_evals:   1_470_524 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    740 / 100_000  |  f_evals:   1_470_999 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    741 / 100_000  |  f_evals:   1_471_398 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    742 / 100_000  |  f_evals:   1_472_101 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    743 / 100_000  |  f_evals:   1_473_773 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    744 / 100_000  |  f_evals:   1_474_837 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    745 / 100_000  |  f_evals:   1_475_331 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    746 / 100_000  |  f_evals:   1_477_345 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    747 / 100_000  |  f_evals:   1_478_257 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    748 / 100_000  |  f_evals:   1_478_656 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    749 / 100_000  |  f_evals:   1_479_435 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    750 / 100_000  |  f_evals:   1_480_233 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    751 / 100_000  |  f_evals:   1_480_632 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    752 / 100_000  |  f_evals:   1_481_487 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    753 / 100_000  |  f_evals:   1_482_399 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    754 / 100_000  |  f_evals:   1_483_691 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    755 / 100_000  |  f_evals:   1_485_496 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    756 / 100_000  |  f_evals:   1_487_776 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    757 / 100_000  |  f_evals:   1_488_175 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    758 / 100_000  |  f_evals:   1_488_574 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    759 / 100_000  |  f_evals:   1_489_942 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    760 / 100_000  |  f_evals:   1_490_341 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    761 / 100_000  |  f_evals:   1_502_520 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    762 / 100_000  |  f_evals:   1_503_527 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    763 / 100_000  |  f_evals:   1_503_926 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    764 / 100_000  |  f_evals:   1_504_325 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    765 / 100_000  |  f_evals:   1_504_857 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    766 / 100_000  |  f_evals:   1_506_054 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    767 / 100_000  |  f_evals:   1_506_852 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    768 / 100_000  |  f_evals:   1_508_429 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    769 / 100_000  |  f_evals:   1_516_523 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    770 / 100_000  |  f_evals:   1_517_131 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    771 / 100_000  |  f_evals:   1_517_815 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    772 / 100_000  |  f_evals:   1_518_480 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    773 / 100_000  |  f_evals:   1_525_453 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    774 / 100_000  |  f_evals:   1_525_852 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    775 / 100_000  |  f_evals:   1_527_353 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    776 / 100_000  |  f_evals:   1_531_267 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    777 / 100_000  |  f_evals:   1_531_666 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    778 / 100_000  |  f_evals:   1_532_065 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    779 / 100_000  |  f_evals:   1_532_901 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    780 / 100_000  |  f_evals:   1_541_280 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    781 / 100_000  |  f_evals:   1_542_515 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    782 / 100_000  |  f_evals:   1_544_719 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    783 / 100_000  |  f_evals:   1_545_118 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    784 / 100_000  |  f_evals:   1_545_517 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    785 / 100_000  |  f_evals:   1_546_790 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    786 / 100_000  |  f_evals:   1_547_740 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    787 / 100_000  |  f_evals:   1_548_994 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    788 / 100_000  |  f_evals:   1_553_725 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    789 / 100_000  |  f_evals:   1_554_751 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    790 / 100_000  |  f_evals:   1_569_799 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    791 / 100_000  |  f_evals:   1_571_015 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    792 / 100_000  |  f_evals:   1_572_212 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    793 / 100_000  |  f_evals:   1_573_466 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    794 / 100_000  |  f_evals:   1_574_264 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    795 / 100_000  |  f_evals:   1_574_663 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    796 / 100_000  |  f_evals:   1_575_746 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    797 / 100_000  |  f_evals:   1_577_095 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    798 / 100_000  |  f_evals:   1_578_881 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    799 / 100_000  |  f_evals:   1_579_660 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    800 / 100_000  |  f_evals:   1_582_187 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    801 / 100_000  |  f_evals:   1_582_586 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    802 / 100_000  |  f_evals:   1_582_985 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    803 / 100_000  |  f_evals:   1_583_384 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    804 / 100_000  |  f_evals:   1_589_027 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    805 / 100_000  |  f_evals:   1_590_281 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    806 / 100_000  |  f_evals:   1_590_680 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    807 / 100_000  |  f_evals:   1_591_231 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    808 / 100_000  |  f_evals:   1_593_416 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    809 / 100_000  |  f_evals:   1_594_176 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    810 / 100_000  |  f_evals:   1_595_050 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    811 / 100_000  |  f_evals:   1_599_762 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    812 / 100_000  |  f_evals:   1_601_130 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    813 / 100_000  |  f_evals:   1_601_776 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    814 / 100_000  |  f_evals:   1_602_365 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    815 / 100_000  |  f_evals:   1_602_840 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    816 / 100_000  |  f_evals:   1_604_759 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    817 / 100_000  |  f_evals:   1_605_310 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    818 / 100_000  |  f_evals:   1_605_709 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    819 / 100_000  |  f_evals:   1_606_089 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    820 / 100_000  |  f_evals:   1_611_637 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    821 / 100_000  |  f_evals:   1_612_036 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    822 / 100_000  |  f_evals:   1_613_651 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    823 / 100_000  |  f_evals:   1_614_316 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    824 / 100_000  |  f_evals:   1_614_810 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    825 / 100_000  |  f_evals:   1_615_551 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    826 / 100_000  |  f_evals:   1_617_242 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    827 / 100_000  |  f_evals:   1_617_641 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    828 / 100_000  |  f_evals:   1_618_591 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    829 / 100_000  |  f_evals:   1_620_130 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    830 / 100_000  |  f_evals:   1_620_529 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    831 / 100_000  |  f_evals:   1_621_270 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    832 / 100_000  |  f_evals:   1_625_317 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    833 / 100_000  |  f_evals:   1_625_716 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    834 / 100_000  |  f_evals:   1_631_397 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    835 / 100_000  |  f_evals:   1_632_309 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    836 / 100_000  |  f_evals:   1_634_893 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    837 / 100_000  |  f_evals:   1_636_489 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    838 / 100_000  |  f_evals:   1_637_135 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    839 / 100_000  |  f_evals:   1_638_009 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    840 / 100_000  |  f_evals:   1_638_408 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    841 / 100_000  |  f_evals:   1_639_016 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    842 / 100_000  |  f_evals:   1_653_893 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    843 / 100_000  |  f_evals:   1_654_292 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    844 / 100_000  |  f_evals:   1_655_432 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    845 / 100_000  |  f_evals:   1_656_667 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    846 / 100_000  |  f_evals:   1_658_434 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    847 / 100_000  |  f_evals:   1_658_833 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    848 / 100_000  |  f_evals:   1_661_455 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    849 / 100_000  |  f_evals:   1_662_158 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    850 / 100_000  |  f_evals:   1_663_146 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    851 / 100_000  |  f_evals:   1_668_162 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    852 / 100_000  |  f_evals:   1_669_758 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    853 / 100_000  |  f_evals:   1_670_841 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    854 / 100_000  |  f_evals:   1_672_114 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    855 / 100_000  |  f_evals:   1_675_971 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    856 / 100_000  |  f_evals:   1_676_655 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    857 / 100_000  |  f_evals:   1_678_289 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    858 / 100_000  |  f_evals:   1_689_366 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    859 / 100_000  |  f_evals:   1_690_164 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    860 / 100_000  |  f_evals:   1_690_563 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    861 / 100_000  |  f_evals:   1_691_779 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    862 / 100_000  |  f_evals:   1_692_178 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    863 / 100_000  |  f_evals:   1_692_805 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    864 / 100_000  |  f_evals:   1_693_413 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    865 / 100_000  |  f_evals:   1_694_154 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    866 / 100_000  |  f_evals:   1_694_553 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    867 / 100_000  |  f_evals:   1_694_952 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    868 / 100_000  |  f_evals:   1_695_864 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    869 / 100_000  |  f_evals:   1_696_339 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    870 / 100_000  |  f_evals:   1_697_650 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    871 / 100_000  |  f_evals:   1_698_201 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    872 / 100_000  |  f_evals:   1_699_303 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    873 / 100_000  |  f_evals:   1_702_723 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    874 / 100_000  |  f_evals:   1_703_122 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    875 / 100_000  |  f_evals:   1_704_015 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    876 / 100_000  |  f_evals:   1_704_414 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    877 / 100_000  |  f_evals:   1_705_060 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    878 / 100_000  |  f_evals:   1_716_612 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    879 / 100_000  |  f_evals:   1_717_011 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    880 / 100_000  |  f_evals:   1_717_410 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    881 / 100_000  |  f_evals:   1_718_569 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    882 / 100_000  |  f_evals:   1_721_761 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    883 / 100_000  |  f_evals:   1_722_160 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    884 / 100_000  |  f_evals:   1_723_300 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    885 / 100_000  |  f_evals:   1_729_684 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    886 / 100_000  |  f_evals:   1_730_083 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    887 / 100_000  |  f_evals:   1_732_496 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    888 / 100_000  |  f_evals:   1_734_187 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    889 / 100_000  |  f_evals:   1_741_711 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    890 / 100_000  |  f_evals:   1_742_357 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    891 / 100_000  |  f_evals:   1_747_278 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    892 / 100_000  |  f_evals:   1_747_772 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    893 / 100_000  |  f_evals:   1_748_266 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    894 / 100_000  |  f_evals:   1_752_560 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    895 / 100_000  |  f_evals:   1_754_080 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    896 / 100_000  |  f_evals:   1_754_479 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    897 / 100_000  |  f_evals:   1_755_391 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    898 / 100_000  |  f_evals:   1_755_790 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    899 / 100_000  |  f_evals:   1_757_310 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    900 / 100_000  |  f_evals:   1_758_431 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    901 / 100_000  |  f_evals:   1_759_780 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    902 / 100_000  |  f_evals:   1_760_236 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    903 / 100_000  |  f_evals:   1_760_901 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    904 / 100_000  |  f_evals:   1_761_490 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    905 / 100_000  |  f_evals:   1_762_041 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    906 / 100_000  |  f_evals:   1_763_523 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    907 / 100_000  |  f_evals:   1_764_682 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    908 / 100_000  |  f_evals:   1_769_489 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    909 / 100_000  |  f_evals:   1_776_044 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    910 / 100_000  |  f_evals:   1_776_443 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    911 / 100_000  |  f_evals:   1_777_393 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    912 / 100_000  |  f_evals:   1_778_324 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    913 / 100_000  |  f_evals:   1_778_723 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    914 / 100_000  |  f_evals:   1_779_312 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    915 / 100_000  |  f_evals:   1_781_554 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    916 / 100_000  |  f_evals:   1_781_953 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    917 / 100_000  |  f_evals:   1_782_808 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    918 / 100_000  |  f_evals:   1_783_492 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    919 / 100_000  |  f_evals:   1_784_784 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    920 / 100_000  |  f_evals:   1_785_582 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    921 / 100_000  |  f_evals:   1_786_095 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    922 / 100_000  |  f_evals:   1_787_121 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    923 / 100_000  |  f_evals:   1_789_078 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    924 / 100_000  |  f_evals:   1_796_944 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    925 / 100_000  |  f_evals:   1_798_065 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    926 / 100_000  |  f_evals:   1_798_464 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    927 / 100_000  |  f_evals:   1_800_554 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    928 / 100_000  |  f_evals:   1_801_409 / 50_000_000  |  f_min: 1.940531e-12
